Id Sankce,ID kontroly,Vyse pokuty,Zakon
79013,211404180306401,2000,zak. 634/1992
79014,301404180702801,1000,zak. 64/1986
79015,241404030402801,1000,zak. 634/1992
79016,301404170702801,1000,zak. 634/1992
79017,211404110015101,1000,zak. 634/1992
79018,301404100036701,1000,zak. 64/1986
79019,211404150151201,1000,zak. 634/1992
79020,101403279553001,4000,Nař. 305/2011
79021,211404170015101,1000,zak. 64/1986
79022,241404180405301,500,zak. 64/1986
79023,241404030405402,1000,zak. 102/2001
79024,241404040405402,1000,zak. 634/1992
79025,101403050009401,20000,zak. 255/2012
79026,101308240013401,1000,zak. 634/1992
79027,401404180556403,1000,zak. 64/1986
79028,301404170703601,1000,zak. 634/1992
79029,401404150034801,1000,zak. 634/1992
79030,211404180019901,500,zak. 64/1986
79031,401404150556402,1000,zak. 634/1992
79032,221312120028701,20000,zak. 22/1997
79033,211404220019901,5000,zak. 634/1992
79034,211404180009901,1000,zak. 634/1992
79035,211404170104401,1000,zak. 634/1992
79036,221306300251102,20000,zak. 64/1986
79037,301404170703201,5000,zak. 634/1992
79038,241403170405401,1000,zak. 634/1992
79039,401404170034802,1000,zak. 634/1992
79040,221404220253401,1000,zak. 22/1997
79041,241404150405402,1000,zak. 634/1992
79042,221404220253402,500,zak. 64/1986
79043,241404220400901,1000,zak. 22/1997
79044,251404140007602,1000,zak. 64/1986
79045,271404170504901,1000,zak. 22/1997
79046,211404160104401,1000,zak. 64/1986
79047,101404170912701,2000,zak. 634/1992
79048,241310240405301,60000,zak. 634/1992
79050,301404160702101,1000,zak. 634/1992
79051,301404180702101,1000,zak. 64/1986
79052,101404158550101,10000,zak. 22/1997
79053,241404220027901,1000,zak. 634/1992
79054,221404220020901,1000,zak. 634/1992
79055,101404180912702,1000,zak. 634/1992
79056,251404150007602,1000,zak. 634/1992
79057,271312230506201,5000,zak. 22/1997
79058,271402040308701,8000,zak. 634/1992
79059,311404100600201,2500,zak. 634/1992
79061,251404170007601,1000,zak. 64/1986
79062,271402120305001,5000,zak. 22/1997
79063,271311290024101,4000,zak. 634/1992
79064,271401300504901,1000,zak. 22/1997
79065,271312030024101,4000,zak. 634/1992
79065,271312030024101,4000,zak. 64/1986
79066,251404170007602,1000,zak. 64/1986
79067,271401280308701,2000,zak. 477/2001
79068,271312190506701,5000,zak. 634/1992
79069,271312180309701,3000,zak. 634/1992
79070,271310080309701,10000,zak. 64/1986
79071,211404190104403,1000,zak. 634/1992
79072,271401290504901,1000,zak. 22/1997
79073,271402030024601,1000,zak. 634/1992
79074,211404190104404,1000,zak. 634/1992
79075,271308220021001,10000,zak. 634/1992
79075,271308220021001,10000,zak. 64/1986
79076,271311070505501,10000,zak. 311/2006
79077,271312040024101,6000,zak. 634/1992
79077,271312040024101,6000,zak. 64/1986
79079,271402100506201,1000,zak. 634/1992
79080,311404170014601,1000,zak. 64/1986
79081,271401130016801,2000,zak. 634/1992
79081,271401130016801,2000,zak. 64/1986
79082,271402070024601,2000,zak. 634/1992
79083,271403060016301,4000,zak. 634/1992
79084,311404110014601,1000,zak. 634/1992
79085,271401280506701,9000,zak. 634/1992
79089,311401300605801,1000,zak. 634/1992
79090,311310250601801,3000,zak. 634/1992
79091,311401310605102,7000,zak. 634/1992
79092,271402100305001,2000,zak. 634/1992
79093,271402190024101,2000,zak. 634/1992
79094,271402130506201,1000,zak. 634/1992
79095,271402180305001,15000,zak. 634/1992
79096,311402060605901,2000,zak. 634/1992
79097,271402040506701,5000,zak. 634/1992
79098,271401310504901,1000,zak. 22/1997
79099,241404180405902,1000,zak. 634/1992
79100,241404150405902,2000,zak. 634/1992
79101,311401160600201,3000,zak. 634/1992
79102,311402060601801,5000,zak. 634/1992
79103,311402140605101,5000,zak. 22/1997
79104,311402140605101,10000,zak. 634/1992
79105,311312190024701,1000,zak. 634/1992
79106,311401070014601,1000,zak. 634/1992
79107,221307260020801,60000,zak. 634/1992
79108,311312020605801,200000,zak. 311/2006
79109,311402040024701,2000,zak. 634/1992
79111,311402120604301,3000,zak. 102/2001
79112,221305070018601,30000,zak. 634/1992
79113,101401160009401,30000,zak. 255/2012
79114,401404160011002,1000,zak. 634/1992
79115,211402260154201,6000,zak. 634/1992
79116,211401240105901,7000,zak. 634/1992
79117,211403030306402,2000,zak. 64/1986
79118,211402260306401,5000,zak. 634/1992
79119,211310300105901,5000,zak. 145/2010
79120,221311110029901,50000,zak. 102/2001
79121,401404120558102,1000,zak. 634/1992
79122,221307020028701,2000,zak. 634/1992
79123,221306270205702,50000,zak. 145/2010
79124,221305220251302,3000,zak. 634/1992
79125,301403200033001,1500,zak. 634/1992
79126,221307180020801,10000,zak. 634/1992
79127,221307100029901,10000,zak. 634/1992
79128,221307290252601,10000,zak. 634/1992
79129,221308210250502,2000,zak. 634/1992
79130,221307170205602,5000,zak. 634/1992
79131,221308230023901,7000,zak. 634/1992
79132,221404230253401,1000,zak. 22/1997
79133,221305090016902,6000,zak. 634/1992
79134,221404230253402,2000,zak. 22/1997
79135,271404230016301,500,zak. 634/1992
79136,271404230309601,1500,zak. 634/1992
79137,211404230154202,1000,zak. 634/1992
79138,301404230701801,2000,zak. 634/1992
79139,221404230251102,2000,zak. 634/1992
79140,221308200254501,10000,zak. 634/1992
79141,211404230105301,500,zak. 64/1986
79142,221305160029901,10000,zak. 634/1992
79143,251404230054701,1000,zak. 634/1992
79145,221305300029903,10000,zak. 64/1986
79146,221305100252801,6000,zak. 634/1992
79147,221305100252801,15000,zak. 22/1997
79148,221306130018601,7000,zak. 634/1992
79149,221307090029902,10000,zak. 634/1992
79151,221307180251801,5000,zak. 64/1986
79152,221307090251101,2000,zak. 634/1992
79153,221307190018602,5000,zak. 64/1986
79154,221307300028701,3000,zak. 634/1992
79155,221306300025002,50000,zak. 634/1992
79158,311312030605101,110000,zak. 634/1992
79159,401401150557801,1000,zak. 634/1992
79160,401311010557603,2000,zak. 64/1986
79161,401311010557603,1000,zak. 634/1992
79162,401311070013001,2000,zak. 102/2001
79163,401309190803701,5000,zak. 22/1997
79164,401309190803701,1000,zak. 634/1992
79165,101401030031301,25000,zak. 634/1992
79169,271404240016301,2000,zak. 634/1992
79170,241309290400902,3500,zak. 22/1997
79170,241309290400902,3500,zak. 634/1992
79172,101404098205501,4000,Nař. 305/2011
79173,101404148205501,5000,zak. 22/1997
79175,271404080032701,1000,zak. 634/1992
79176,101307290009402,1000,zak. 634/1992
79177,401404150556601,1000,zak. 634/1992
79178,221404240205701,500,zak. 64/1986
79179,221307180254501,5000,zak. 64/1986
79181,251404230008901,2000,zak. 634/1992
79182,251404170008901,1000,zak. 634/1992
79183,101308260013401,2000,zak. 634/1992
79184,221404230251101,2000,Nař. 1007/2011
79184,221404230251101,2000,zak. 634/1992
79185,301403240701801,5000,zak. 634/1992
79186,301403050703601,2000,zak. 634/1992
79187,101404230912702,500,zak. 634/1992
79188,211404230103501,1000,zak. 64/1986
79189,271404230005101,1000,zak. 634/1992
79190,221404230251802,1000,zak. 634/1992
79191,101404240052802,1000,Nař. 1007/2011
79191,101404240052802,1000,zak. 634/1992
79192,221404230251801,1000,zak. 634/1992
79193,251404220033302,500,zak. 634/1992
79194,221307290250201,7000,zak. 634/1992
79195,251404220033301,1000,zak. 634/1992
79196,221307110251101,5000,Nař. 1007/2011
79196,221307110251101,5000,zak. 634/1992
79197,221404230016902,1000,zak. 634/1992
79198,221307190018601,4000,zak. 634/1992
79199,101404030031301,500,zak. 634/1992
79200,251404230033301,1000,zak. 634/1992
79201,301403280701801,4000,zak. 634/1992
79202,241311040400901,50000,zak. 634/1992
79203,301403140032001,3000,zak. 634/1992
79204,241311060405301,5000,zak. 634/1992
79205,301402250012802,20000,zak. 255/2012
79206,301402190014301,2000,zak. 634/1992
79207,101404180152801,1000,zak. 634/1992
79208,241404090401401,2000,zak. 634/1992
79209,251401200028302,2000,zak. 634/1992
79210,251402250024301,5000,zak. 634/1992
79211,251312120008901,50000,zak. 634/1992
79213,251402280024302,3000,zak. 634/1992
79214,221404230251301,2000,zak. 634/1992
79215,221404230251302,2000,zak. 634/1992
79216,301403260704101,4000,zak. 634/1992
79217,301403190036701,3000,zak. 634/1992
79218,101404019553001,10000,zak. 22/1997
79219,241404250400903,1000,zak. 634/1992
79220,301404230702101,1000,zak. 634/1992
79221,301404240702101,2000,zak. 634/1992
79222,301404250702101,1000,zak. 634/1992
79223,401404240034803,1000,zak. 634/1992
79224,211404230019901,1000,zak. 634/1992
79225,241404240027901,1000,zak. 634/1992
79226,241404240027902,1000,zak. 64/1986
79227,241404250027901,1000,zak. 634/1992
79228,241404250028001,1000,zak. 22/1997
79230,211404230104401,1000,zak. 634/1992
79231,211404230104402,1000,zak. 634/1992
79234,251404250054701,1000,zak. 634/1992
79235,101404240038001,1000,zak. 634/1992
79236,251404240007601,2000,zak. 22/1997
79237,221404160025003,1000,zak. 634/1992
79238,211404230009901,1000,zak. 634/1992
79239,211404240009901,2000,zak. 634/1992
79240,101404250038001,1000,zak. 634/1992
79241,401404250557301,2000,zak. 634/1992
79242,101307118603201,5000,zak. 22/1997
79243,401404230556402,1000,zak. 634/1992
79244,401404240556403,1000,zak. 634/1992
79245,301404240006401,3000,zak. 634/1992
79246,211404250009901,2000,zak. 64/1986
79247,311403270604701,1000,zak. 634/1992
79248,311403210604701,1000,zak. 634/1992
79249,251402190028301,1000,zak. 634/1992
79250,251402110054702,2000,zak. 634/1992
79251,211404250105301,1000,zak. 64/1986
79252,101304239605601,40000,zak. 22/1997
79253,241311010400901,10000,zak. 634/1992
79254,241404280400901,1000,zak. 22/1997
79254,241404280400901,1000,zak. 634/1992
79255,101210178808801,10000,zak. 22/1997
79256,401403280034801,2000,zak. 634/1992
79257,211310160105901,50000,zak. 634/1992
79258,401404160556402,2000,zak. 634/1992
79259,101404150011302,2000,zak. 634/1992
79264,211404280033401,1000,zak. 634/1992
79265,211404280154202,1000,zak. 634/1992
79266,301404280702101,1000,zak. 64/1986
79267,211404280153501,1000,zak. 634/1992
79268,301404280702102,1000,zak. 64/1986
79269,211404240153501,1000,zak. 634/1992
79270,211404230104102,1000,zak. 634/1992
79271,211404230104101,1000,zak. 634/1992
79272,211404240104101,5000,zak. 634/1992
79273,211404250030401,1000,zak. 634/1992
79274,241404250402801,1000,zak. 634/1992
79275,271403040032701,2000,zak. 64/1986
79276,271403070308801,2000,zak. 634/1992
79277,101404240911202,1000,zak. 634/1992
79278,271401160309701,2000,zak. 22/1997
79279,271401290305001,7000,zak. 22/1997
79280,271402190308701,4000,zak. 477/2001
79280,271402190308701,4000,zak. 64/1986
79281,271401200308901,1000,zak. 634/1992
79282,311402180605101,5000,zak. 634/1992
79283,311402260604101,5000,zak. 634/1992
79284,311402190605701,30000,zak. 311/2006
79285,311402060604101,5000,zak. 634/1992
79286,311402030030301,3000,zak. 634/1992
79288,311402110024701,1000,zak. 634/1992
79289,311402050604101,4000,zak. 634/1992
79290,311402140601801,2000,zak. 634/1992
79291,311402130605901,2000,zak. 634/1992
79292,311402100605701,15000,zak. 145/2010
79294,311401140602001,70000,zak. 634/1992
79295,221305210029901,10000,zak. 634/1992
79296,221310160253401,2000,zak. 22/1997
79297,221310090034501,2000,zak. 22/1997
79298,221311059015401,6000,zak. 634/1992
79299,221311110029901,10000,zak. 634/1992
79300,221307260020801,10000,zak. 102/2001
79301,221307260020801,15000,zak. 64/1986
79303,221304180025001,5000,zak. 634/1992
79304,221306050028702,10000,zak. 22/1997
79305,101307239605601,100000,zak. 102/2001
79306,271404280016301,1000,zak. 634/1992
79307,101307029605601,150000,zak. 102/2001
79308,221404280251301,2000,zak. 634/1992
79309,301404290702101,1000,zak. 64/1986
79310,301404280808101,1000,zak. 634/1992
79311,101404288701101,1000,zak. 64/1986
79312,301404240808101,1000,zak. 634/1992
79313,211402200104401,5000,zak. 64/1986
79314,221306060028701,4000,zak. 22/1997
79315,211402210027301,2000,zak. 634/1992
79317,211403210105301,20000,zak. 634/1992
79318,221306130251102,10000,zak. 634/1992
79319,221306040016901,5000,zak. 22/1997
79320,251404230330101,1000,zak. 634/1992
79322,221306060203701,10000,zak. 634/1992
79323,241309300405901,40000,zak. 145/2010
79324,221306130205602,3000,zak. 64/1986
79326,101401310911201,60000,zak. 102/2001
79327,221306130205603,2000,zak. 634/1992
79328,221306300020702,5000,zak. 64/1986
79329,221306300025001,5000,zak. 634/1992
79330,211404290009901,3000,Nař. 1007/2011
79330,211404290009901,3000,zak. 634/1992
79331,241404290400901,1000,zak. 22/1997
79331,241404290400901,1000,zak. 634/1992
79332,211404290104101,1000,zak. 64/1986
79333,211404290154201,5000,zak. 634/1992
79334,241404170027901,1000,zak. 634/1992
79335,211404230153401,1000,zak. 64/1986
79336,211404230153402,1000,zak. 634/1992
79337,211404240034701,2000,zak. 634/1992
79338,211404250034701,1000,zak. 634/1992
79339,211404290105301,1000,zak. 634/1992
79340,221307170252601,15000,zak. 634/1992
79341,221307110251101,2000,zak. 64/1986
79342,221308219015401,5000,zak. 634/1992
79343,221308240023902,3000,zak. 634/1992
79344,221307250016902,10000,zak. 634/1992
79346,251404240015201,2000,zak. 634/1992
79348,251404220330101,1000,zak. 634/1992
79349,221307290205701,1000,zak. 634/1992
79350,211404280153401,1000,zak. 64/1986
79352,271404280309501,1000,zak. 634/1992
79353,251404250015201,1000,zak. 634/1992
79354,301404280035101,1000,zak. 634/1992
79355,221309230251101,15000,zak. 634/1992
79356,271403240308901,1000,zak. 102/2001
79357,211404250103501,1000,zak. 634/1992
79358,301404230704101,1000,zak. 634/1992
79361,221309230251101,2000,zak. 22/1997
79362,211404280103501,1000,zak. 634/1992
79363,301404240704101,1000,zak. 634/1992
79364,211404290306401,1500,zak. 634/1992
79365,221306300251102,15000,zak. 634/1992
79366,271403260308901,2000,zak. 102/2001
79367,241404230405601,500,zak. 64/1986
79368,271403270308901,1000,zak. 102/2001
79369,251404220024201,1000,zak. 634/1992
79370,211404260104001,1000,zak. 634/1992
79371,211404280104902,1000,zak. 64/1986
79372,251404240054701,5000,zak. 634/1992
79373,301404250704101,1000,zak. 64/1986
79374,241404170027902,1000,zak. 634/1992
79375,211404230104001,1000,zak. 634/1992
79376,241404170402801,1000,zak. 634/1992
79377,301404240807101,1000,zak. 64/1986
79378,211404230151201,500,zak. 64/1986
79379,221306300016902,15000,zak. 634/1992
79380,101306069021302,5000,zak. 22/1997
79381,221306300016902,6000,zak. 22/1997
79382,221401200025003,3000,zak. 634/1992
79383,271404230305001,2000,zak. 634/1992
79384,251404240024202,500,zak. 634/1992
79386,241404289405701,1000,zak. 64/1986
79387,211404250153401,1000,zak. 634/1992
79388,251404250024201,1000,zak. 634/1992
79389,211404280015101,1000,zak. 634/1992
79390,271404280018501,1000,zak. 634/1992
79391,211404260018401,1000,zak. 634/1992
79392,271404250501801,500,zak. 64/1986
79393,211404220153401,1000,zak. 634/1992
79394,251404290024201,1000,zak. 634/1992
79395,211404240015101,500,zak. 64/1986
79396,211404230027301,1000,zak. 634/1992
79397,271404290309601,3000,zak. 634/1992
79398,241404230405301,1000,zak. 64/1986
79400,101308310013402,3000,zak. 634/1992
79401,401401080013006,200000,zak. 311/2006
79402,271404290305001,1000,zak. 634/1992
79403,301404290807101,2000,zak. 634/1992
79404,101308300009502,10000,zak. 634/1992
79405,241404230405303,1000,zak. 634/1992
79406,301404290807102,1500,zak. 634/1992
79407,301404280037701,1000,zak. 634/1992
79408,241404299405702,500,zak. 64/1986
79409,211404280151201,1000,zak. 64/1986
79410,211404240027301,1000,zak. 634/1992
79411,241404220400601,1000,zak. 634/1992
79412,211404170027301,1000,zak. 634/1992
79413,211404280027301,1000,zak. 634/1992
79414,241404110405301,5000,zak. 634/1992
79415,241404150405301,500,zak. 64/1986
79416,271404290504901,1000,zak. 22/1997
79417,251404250302801,1000,zak. 634/1992
79418,301404250702801,1000,zak. 634/1992
79419,301404110009601,3000,zak. 634/1992
79420,301404280702801,1000,zak. 634/1992
79421,241311040401401,5000,zak. 634/1992
79422,241311130405401,5000,zak. 634/1992
79423,301404280036701,3000,zak. 634/1992
79424,221404290250201,1000,zak. 634/1992
79425,241311070405301,15000,zak. 634/1992
79426,301404239808901,1000,zak. 634/1992
79427,241404250405902,1000,zak. 634/1992
79428,241404230402802,3000,zak. 634/1992
79429,241404280405301,1000,zak. 634/1992
79430,241404150405901,1000,zak. 64/1986
79431,301404250703201,1000,zak. 634/1992
79434,221312120028701,3000,zak. 102/2001
79435,251404230028301,1000,zak. 634/1992
79436,101308150958202,10000,zak. 634/1992
79437,301404299808901,1000,zak. 634/1992
79438,221312120028701,15000,zak. 64/1986
79439,251404280028302,2000,zak. 634/1992
79440,271404250006301,1000,zak. 634/1992
79440,271404250006301,1000,zak. 64/1986
79441,241403280405402,1500,zak. 634/1992
79442,241404280405401,500,zak. 634/1992
79443,271404280308701,2000,zak. 634/1992
79444,241404250405401,3000,zak. 634/1992
79445,101404280037401,500,zak. 634/1992
79446,241404230405402,2000,zak. 634/1992
79447,211404280150702,500,zak. 64/1986
79448,221404220251101,500,zak. 64/1986
79449,271404030504901,1000,zak. 634/1992
79450,401401210556401,5000,zak. 634/1992
79451,311404100602001,1000,zak. 64/1986
79452,401401070013001,5000,zak. 22/1997
79453,401402140557901,2000,zak. 64/1986
79454,401401300004501,3000,zak. 634/1992
79455,401311080013002,2000,zak. 634/1992
79456,401312110803703,4000,zak. 634/1992
79458,401401080034801,3000,zak. 634/1992
79459,401401140557301,10000,zak. 634/1992
79460,401310240550302,2000,zak. 64/1986
79461,401310240550302,2000,zak. 634/1992
79462,401401140551201,1000,zak. 634/1992
79463,401310110557301,4000,zak. 22/1997
79464,401311270557601,10000,zak. 634/1992
79465,311404160604301,1000,zak. 634/1992
79466,221404280020901,2000,zak. 634/1992
79467,311404160014601,1000,zak. 64/1986
79468,311404100014601,1000,zak. 634/1992
79469,311404080014601,1000,zak. 634/1992
79470,311404170024701,1000,zak. 64/1986
79471,311404160024701,1000,zak. 634/1992
79472,311404090024701,1000,zak. 64/1986
79473,241405020400901,4000,zak. 22/1997
79473,241405020400901,4000,zak. 634/1992
79474,241405020400902,2000,zak. 634/1992
79476,401404300034801,1000,zak. 634/1992
